"V7","V8","V9","V10","MID","Q1.1","Q1.2_1_TEXT","Q1.2_2_TEXT","Q2.1","Q2.2.1_1","Q2.2.1_2","Q2.2.1_3","Q2.2.1_4","Q2.2.1_5","Q2.2.1_6","Q2.2.1_7","Q2.2.1_8","Q2.2.1_9","Q2.2.1_10","Q2.2.1_11","Q2.2.1_12","Q2.2.1_13","Q2.2.1_14","Q2.3_1","Q2.3_2","Q2.3_3","Q2.3_4","Q2.4","Q2.5","Q2.6_1_TEXT","Q2.6_2_TEXT","Q2.7_1","Q2.7_2","Q2.7_3","Q2.7_4","Q3.1","Q3.2","Q3.3_1","Q3.3_2","Q3.3_3","Q3.3_4","Q4.1","Q4.2_1","Q4.2_2","Q4.2_4","Q4.2_6","Q4.2_7","Q4.3_2","Q4.3_3","Q4.3_4","Q4.3_7","Q4.3_11","Q4.3_12","Q4.3_13","Q4.3_13_TEXT","Q4.4_1","Q4.4_2","Q4.4_3","Q4.4_4","Q5.1_1","Q5.1_5","Q5.2_1","Q5.2_2","Q5.2_3","Q5.2_4","Q6.1","Q6.2_1","Q6.2_2","Q6.2_3","Q6.2_4","Q7.1_2","Q7.1_3","Q7.2_1","Q7.2_2","Q7.2_3","Q7.2_4","Q8.1","Q8.2","Q8.3","Q8.4","Q8.4_TEXT","Q8.5","Q8.6","Q8.7_1","Q8.7_2","Q8.7_3","Q8.7_4","Q9.1","Q9.2_1","Q9.2_2","Q9.2_3","Q9.2_4","Q9.3","Q9.4_1","Q9.4_2","Q9.4_3","Q9.4_4","DO.Q.Q5.1","DO.Q.Q4.2","DO.Q.Q7.1","DO.Q.Q2.2","DO.Q.Q4.3","X"
0,"2016-06-23 19:16:19","2016-06-23 19:23:31",1,"d0d65d6a6bc06999f52b46bce9f48273","Yes, I agree to participate in this study.","d0d65d6a6bc06999f52b46bce9f48273","d0d65d6a6bc06999f52b46bce9f48273",1,"1-3 times per day","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-3 times per day","never","never","less than 1 time per week","never","1-6 times per week",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Increase","Somewhat Decrease",1,2,3,4,1,"Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,2,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"West Virginia","Male","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1981,"$70,001 - $80,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","7|2|1|6|4","2|3","13|5|8|2|9|4|12|14|6|11|10|1|3|7","3|11|12|4|2|7|13",NA
0,"2016-06-23 19:19:07","2016-06-23 19:23:34",1,"0f5da344decb84fae047f623f328529b","Yes, I agree to participate in this study.","0f5da344decb84fae047f623f328529b","0f5da344decb84fae047f623f328529b",1,"1-6 times per week","1-3 times per day","1-3 times per day","1-3 times per day","1-6 times per week","less than 1 time per week","never","less than 1 time per week","1-3 times per day","less than 1 time per week","1-6 times per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Increase",1,2,3,4,1,"Disagree","Somewhat disagree","Disagree","Neither agree nor disagree","Somewhat disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,3,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"Florida","Male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1990,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","1|6|2|7|4","2|3","11|12|6|9|13|8|14|10|5|7|3|1|2|4","7|4|3|12|2|11|13",NA
0,"2016-06-23 19:16:46","2016-06-23 19:24:22",1,"7e1e6f0dc5ad5a22b32b95bac9d08d35","Yes, I agree to participate in this study.","7e1e6f0dc5ad5a22b32b95bac9d08d35","7e1e6f0dc5ad5a22b32b95bac9d08d35",1,"1-6 times per week","1-6 times per week","never","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-3 times per day",1,2,3,4,"Every day","Yes","08/2012","03/2014",1,2,3,4,"Increase","Somewhat Decrease",1,2,3,4,1,"Neither agree nor disagree","Somewhat agree","Disagree","Neither agree nor disagree","Agree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Maybe",1,2,3,4,8,1,2,3,4,"Somewhat Difficult","Somewhat Easy",1,2,3,4,1,"Hawaii","Male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1983,"$20,001 - $30,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","4|1|2|6|7","2|3","8|11|12|5|13|10|6|7|14|9|4|1|3|2","3|2|11|7|12|4|13",NA
0,"2016-06-23 19:19:34","2016-06-23 19:25:13",1,"25273dea4b79fb2f210f8bc27f8b8583","Yes, I agree to participate in this study.","25273dea4b79fb2f210f8bc27f8b8583","25273dea4b79fb2f210f8bc27f8b8583",1,"1-3 times per day","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Less than once a week","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,NA,1,2,3,4,"Very Easy","Very Easy",1,2,3,4,1,"Missouri","Female","Secondary/high school",NA,1985,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","7|6|1|2|4","2|3","1|13|6|2|5|8|4|10|11|12|14|7|3|9","11|2|7|12|3|4|13",NA
0,"2016-06-23 19:22:01","2016-06-23 19:26:07",1,"73162ef33cfb5668aa95a90b336b1502","Yes, I agree to participate in this study.","73162ef33cfb5668aa95a90b336b1502","73162ef33cfb5668aa95a90b336b1502",1,"1-3 times per day",NA,"never","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-3 times per day","1-3 times per day","1-6 times per week","never","never","1-3 times per day",1,2,3,4,"Every day","Yes","01/1991","01/2001",1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Disagree","Agree","Disagree","Disagree","Somewhat agree","Price of the product",NA,NA,NA,NA,NA,"Other (please specify):","how it looks and smells",1,2,3,4,"Probably yes","Probably not",1,2,3,4,8,1,2,3,4,"Very Difficult","Somewhat Easy",1,2,3,4,1,"New Jersey","f","University-level education, with degree (e.g. BA, BSc, ...)",NA,1980,"$90,001 - $100,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","4|2|7|6|1","2|3","6|14|1|9|7|8|13|4|11|12|3|2|5|10","2|11|7|12|4|3|13",NA
0,"2016-06-23 19:19:49","2016-06-23 19:26:29",1,"fa3e4e4e816d49bb6e21fb7cabf21018","Yes, I agree to participate in this study.","fa3e4e4e816d49bb6e21fb7cabf21018","fa3e4e4e816d49bb6e21fb7cabf21018",1,"1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Increase","Somewhat increase",1,2,3,4,1,"Disagree","Disagree","Disagree","Somewhat agree","Disagree",NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Probably not","Probably not",1,2,3,4,6,1,2,3,4,"Difficult","Difficult",1,2,3,4,1,"Washington","Male","Other","Master",1976,"$70,001 - $80,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|1|7|2|4","3|2","4|2|6|5|9|10|12|8|14|11|13|7|1|3","12|4|11|7|3|2|13",NA
0,"2016-06-23 19:21:25","2016-06-23 19:27:03",1,"4d3e42598da4ae3bfe5f07497d305b4b","Yes, I agree to participate in this study.","4d3e42598da4ae3bfe5f07497d305b4b","4d3e42598da4ae3bfe5f07497d305b4b",1,"1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","never","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-6 times per week","never","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,7,1,2,3,4,"Very Difficult","Neutral",1,2,3,4,1,"Kentucky","Male","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1974,"$50,001 - $60,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","2|7|1|6|4","3|2","7|8|14|2|12|1|10|3|13|4|11|6|5|9","7|12|3|2|4|11|13",NA
0,"2016-06-23 19:08:42","2016-06-23 19:27:49",1,"55f22f7e789d1ebf287d9783eeed4454","Yes, I agree to participate in this study.","55f22f7e789d1ebf287d9783eeed4454","55f22f7e789d1ebf287d9783eeed4454",1,"never","never","never","1-6 times per week","1-6 times per week","never","never","1-6 times per week","1-6 times per week","1-6 times per week","never","never","never","4 or more times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Strongly agree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Definitely not","Definitely yes",1,2,3,4,5,1,2,3,4,"Very Difficult","Very Difficult",1,2,3,4,1,"Florida","Female","Secondary/high school",NA,1985,"$0 - $10,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","2|7|4|1|6","3|2","12|1|14|6|13|3|8|5|10|2|9|7|11|4","3|7|2|4|12|11|13",NA
0,"2016-06-23 19:21:05","2016-06-23 19:27:57",1,"779c708557ac27191a80bdf967ff14d3","Yes, I agree to participate in this study.","779c708557ac27191a80bdf967ff14d3","779c708557ac27191a80bdf967ff14d3",1,"1-6 times per week","1-6 times per week","1-3 times per day","1-3 times per day","1-6 times per week","1-6 times per week","never","1-6 times per week","1-3 times per day","1-3 times per day","1-3 times per day","1-3 times per day","never","1-6 times per week",1,2,3,4,"Every day","Yes","012012","012012",1,2,3,4,"Increase","Maintain current levels",1,2,3,4,1,"Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Agree","Somewhat agree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,8,1,2,3,4,"Somewhat Difficult","Somewhat Easy",1,2,3,4,1,"Florida","male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1945,"$60,001 - $70,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|2|4|7|1","3|2","9|11|10|3|7|1|14|6|5|2|13|8|4|12","4|12|3|7|2|11|13",NA
0,"2016-06-23 19:18:49","2016-06-23 19:28:25",1,"233c3f5df227cc464d46a17ec185aabc","Yes, I agree to participate in this study.","233c3f5df227cc464d46a17ec185aabc","233c3f5df227cc464d46a17ec185aabc",1,"1-6 times per week","1-6 times per week","never",NA,"1-6 times per week","less than 1 time per week","never","1-3 times per day","1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","never","1-6 times per week",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Maybe","Maybe",1,2,3,4,4,1,2,3,4,"Very Difficult","Neutral",1,2,3,4,1,"Oregon","Female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1990,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","7|4|6|2|1","3|2","6|1|12|14|7|2|4|3|11|13|5|10|8|9","11|3|4|2|7|12|13",NA
0,"2016-06-23 19:20:10","2016-06-23 19:28:59",1,"ee57e9d71a560a72542b5ccc4117d55b","Yes, I agree to participate in this study.","ee57e9d71a560a72542b5ccc4117d55b","ee57e9d71a560a72542b5ccc4117d55b",1,"1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","never","1-3 times per day","less than 1 time per week","less than 1 time per week","1-6 times per week","1-3 times per day","less than 1 time per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Agree","Disagree","Agree","Somewhat disagree","Disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Maybe","Probably yes",1,2,3,4,1,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"Colorado","male","Some university-level education, without degree",NA,1983,"$40,001 - $50,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","1|6|2|4|7","3|2","9|4|14|11|10|13|6|7|12|1|8|2|5|3","12|4|11|3|7|2|13",NA
0,"2016-06-23 19:25:30","2016-06-23 19:29:03",1,"1f4d846c7df51d678072d457dcf67a5d","Yes, I agree to participate in this study.","1f4d846c7df51d678072d457dcf67a5d","1f4d846c7df51d678072d457dcf67a5d",1,"1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","never","never","1-6 times per week","1-6 times per week",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Somewhat agree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,6,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"New Jersey","Male","Some university-level education, without degree",NA,1996,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","2|7|4|1|6","3|2","11|10|3|4|8|9|2|6|12|1|5|14|7|13","3|2|11|12|7|4|13",NA
0,"2016-06-23 19:26:01","2016-06-23 19:30:29",1,"eb1bea53d3cf001926d5c0757a473334","Yes, I agree to participate in this study.","eb1bea53d3cf001926d5c0757a473334","eb1bea53d3cf001926d5c0757a473334",1,"1-6 times per week","never","4 or more times per day","1-3 times per day","less than 1 time per week","less than 1 time per week","never","4 or more times per day","4 or more times per day","1-3 times per day","1-3 times per day","1-3 times per day","4 or more times per day","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Greatly increase","Decrease",1,2,3,4,1,"Agree","Disagree","Agree","Disagree","Disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,9,1,2,3,4,"Somewhat Easy","Somewhat Easy",1,2,3,4,1,"Texas","Female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1966,"$50,001 - $60,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|1|4|7|2","3|2","14|6|10|7|3|11|5|9|13|8|12|1|2|4","7|11|4|3|2|12|13",NA
0,"2016-06-23 19:27:27","2016-06-23 19:30:34",1,"ae4cc22623944222b846bb541aeb313d","Yes, I agree to participate in this study.","ae4cc22623944222b846bb541aeb313d","ae4cc22623944222b846bb541aeb313d",1,"1-3 times per day","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-3 times per day","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Disagree","Somewhat disagree","Somewhat agree","Disagree","Somewhat agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Maybe","Maybe",1,2,3,4,5,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"Kentucky","Male","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1989,"$50,001 - $60,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","4|2|1|6|7","3|2","11|10|1|13|6|3|9|14|8|5|12|7|4|2","12|7|11|3|4|2|13",NA
0,"2016-06-23 19:22:18","2016-06-23 19:31:24",1,"9781c2842b179b7c104b9d853acd3a73","Yes, I agree to participate in this study.","9781c2842b179b7c104b9d853acd3a73","9781c2842b179b7c104b9d853acd3a73",1,"1-3 times per day","1-3 times per day","1-3 times per day","1-6 times per week","1-6 times per week","1-3 times per day","never","1-6 times per week","1-3 times per day","1-3 times per day","less than 1 time per week","1-6 times per week","never","1-3 times per day",1,2,3,4,"Every day","Yes","10/2015","10/2015",1,2,3,4,"Somewhat increase","Somewhat Decrease",1,2,3,4,1,"Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably not","Definitely not",1,2,3,4,4,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"California","Male","Some university-level education, without degree",NA,1981,"$20,001 - $30,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","6|4|1|7|2","2|3","8|9|4|1|10|14|12|2|13|5|7|11|3|6","4|2|11|12|3|7|13",NA
0,"2016-06-23 19:29:29","2016-06-23 19:32:38",1,"089f271c45be00c439804aab60f26458","Yes, I agree to participate in this study.","089f271c45be00c439804aab60f26458","089f271c45be00c439804aab60f26458",1,"1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","never","1-3 times per day","less than 1 time per week","1-3 times per day","1-6 times per week","1-6 times per week","1-3 times per day","less than 1 time per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Strongly agree","Somewhat agree","Somewhat agree","Strongly disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Maybe",1,2,3,4,2,1,2,3,4,"Very Difficult","Neutral",1,2,3,4,1,"West Virginia","Male","Some university-level education, without degree",NA,1985,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","1|4|7|6|2","3|2","6|5|13|8|11|9|2|4|12|14|7|3|1|10","4|11|3|7|2|12|13",NA
0,"2016-06-23 19:27:27","2016-06-23 19:33:18",1,"37a35f336a8ee5834816fc90087505ba","Yes, I agree to participate in this study.","37a35f336a8ee5834816fc90087505ba","37a35f336a8ee5834816fc90087505ba",1,"1-6 times per week","1-6 times per week","1-3 times per day","1-6 times per week","1-6 times per week","1-6 times per week","never","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","Yes","06/01/2014","06/15/2014",1,2,3,4,"Somewhat increase","Somewhat Decrease",1,2,3,4,1,"Agree","Disagree","Agree","Neither agree nor disagree","Agree","Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Maybe","Probably yes",1,2,3,4,6,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"South Carolina","Male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1973,"$20,001 - $30,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","2|7|4|6|1","2|3","7|3|13|1|8|10|11|9|6|14|4|5|12|2","2|12|3|4|7|11|13",NA
0,"2016-06-23 19:29:24","2016-06-23 19:37:05",1,"1ee7e00b4e6c2b00df1b00a1455f62f0","Yes, I agree to participate in this study.","1ee7e00b4e6c2b00df1b00a1455f62f0","1ee7e00b4e6c2b00df1b00a1455f62f0",1,"1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-3 times per day","less than 1 time per week","less than 1 time per week","1-6 times per week","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Maybe","Probably yes",1,2,3,4,1,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"California","male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1985,"$20,001 - $30,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","4|7|2|1|6","2|3","8|11|6|14|2|5|7|12|9|10|3|13|4|1","4|11|12|7|3|2|13",NA
0,"2016-06-23 19:34:24","2016-06-23 19:37:15",1,"2350f8e3709029883800aa1f68edf2eb","Yes, I agree to participate in this study.","2350f8e3709029883800aa1f68edf2eb","2350f8e3709029883800aa1f68edf2eb",1,"1-3 times per day","1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-3 times per day","1-3 times per day","1-3 times per day","1-6 times per week","1-6 times per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Increase","Maintain current levels",1,2,3,4,1,"Agree","Agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably not","Probably yes",1,2,3,4,3,1,2,3,4,"Difficult","Difficult",1,2,3,4,1,"Pennsylvania","Female","Some university-level education, without degree",NA,1994,"$90,001 - $100,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","1|2|4|7|6","2|3","4|12|3|9|6|8|13|10|14|2|11|1|7|5","3|7|12|11|2|4|13",NA
0,"2016-06-23 19:25:56","2016-06-23 19:37:37",1,"f459b17c687b7529b18003c58dbf38ce","Yes, I agree to participate in this study.","f459b17c687b7529b18003c58dbf38ce","f459b17c687b7529b18003c58dbf38ce",1,"1-6 times per week","1-6 times per week","1-6 times per week","never","1-6 times per week","never","never","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","never","1-6 times per week",1,2,3,4,"Every day","Yes","01/2014","02/2015",1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Agree","Strongly disagree","Agree","Neither agree nor disagree","Somewhat disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,8,1,2,3,4,"Difficult","Somewhat Easy",1,2,3,4,1,"Nevada","Female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1979,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","7|4|2|6|1","3|2","14|7|8|10|9|4|3|5|6|11|1|13|12|2","12|7|2|4|3|11|13",NA
